order,family,common_name,bird_id,normalized_response,n,relaxed_by_hand
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,goose,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,lark,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,longfeathertail,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,longtailedquail,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,longtailedwhippersnapper,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,mallard,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,peacock,15,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,peacockrelative,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,phesant,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,pigeon,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,pygmyfowl,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,quail,6,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,redheadbird,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,roadrunner,2,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,roosterback,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,slint,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,snake,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,sparrow,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,spottedquail,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,starling,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,swift,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,thrasher,1,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,turkey,7,
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ring-necked Pheasant,rinphe,wildchicken,1,
Columbiformes,Columbidae (Pigeons and Doves),Rock Pigeon,rocpig,averagepidgeon,1,
Columbiformes,Columbidae (Pigeons and Doves),Rock Pigeon,rocpig,dove,3,
Columbiformes,Columbidae (Pigeons and Doves),Rock Pigeon,rocpig,hawk,1,
Columbiformes,Columbidae (Pigeons and Doves),Rock Pigeon,rocpig,pidgeon,8,
Columbiformes,Columbidae (Pigeons and Doves),Rock Pigeon,rocpig,pidgin,1,
Columbiformes,Columbidae (Pigeons and Doves),Rock Pigeon,rocpig,pidgion,1,
Columbiformes,Columbidae (Pigeons and Doves),Rock Pigeon,rocpig,seagul,1,
Columbiformes,Columbidae (Pigeons and Doves),Rock Pigeon,rocpig,snootbird,1,
Caprimulgiformes,Trochilidae (Hummingbirds),Ruby-throated Hummingbird,rthhum,annashumingbird,1,
Caprimulgiformes,Trochilidae (Hummingbirds),Ruby-throated Hummingbird,rthhum,humming,1,
Caprimulgiformes,Trochilidae (Hummingbirds),Ruby-throated Hummingbird,rthhum,mockingbird,2,
Caprimulgiformes,Trochilidae (Hummingbirds),Ruby-throated Hummingbird,rthhum,pecker,1,
Caprimulgiformes,Trochilidae (Hummingbirds),Ruby-throated Hummingbird,rthhum,pigeon,1,
Caprimulgiformes,Trochilidae (Hummingbirds),Ruby-throated Hummingbird,rthhum,robin,1,
Caprimulgiformes,Trochilidae (Hummingbirds),Ruby-throated Hummingbird,rthhum,woodpecker,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,blacktailcardinal,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,cardinal,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,chickadee,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,cockatoo,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,dove,2,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,finch,10,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,flytail,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,glossybacknuthatch,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,goldfinch,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,hummingbird,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,lark,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longfeather,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longfeatheredfinch,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longfeathertailedfinch,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtail,3,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailedbird,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtaileddove,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailedfinch,3,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailedflapper,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailedsongbird,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailedspringer,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailedswallow,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailedwarbler,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailorangebird,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailsparrow,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailswallow,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longtailtowhee,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,longwhisper,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,miniparakeet,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,mockingbird,2,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,orangebelly,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,oriole,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,parrot,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,peasent,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,perch,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,pigeon,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,redstart,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,robin,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,scissortail,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,shrike,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,sparrow,6,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,swallow,4,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,swallowtail,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,tail,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,turaco,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,warbler,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,waxwing,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,whitebreasted,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,whitejay,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,whitepeck,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,whiterobin,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,whitetail,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,widowbird,1,
Passeriformes,Tyrannidae (Tyrant Flycatchers),Scissor-tailed Flycatcher,sctfly,yellowtail,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,arcticfinch,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,canary,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,cardinal,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,chickadee,2,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,chikodee,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,cockatoo,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,cutiebird,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,dove,6,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,finch,8,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,floater,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,flycatcher,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,gull,2,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,lark,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,northeasternwhitechickadee,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,parakeet,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,peacen,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,pigeon,3,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,pipkin,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,plover,3,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,ptarmigan,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,puffer,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,puffypelican,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,quail,2,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,sandpiper,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,sandplover,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,seabird,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,seagullrelative,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,seatern,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,seatwit,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,snowbird,3,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,snoweater,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,snowyplover,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,songbird,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,sparrow,3,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,spotteddove,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,squattingdove,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,stoutfinch,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,swallow,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,teera,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,tern,2,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,waterbird,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,whiteandblackbird,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,whitebreastedfinch,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,whitechestedbarrow,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,whitefinch,5,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,whiteminipidgeon,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,whitesparrow,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,whitewoodsparrow,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,whitewren,2,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,winterbird,1,
Passeriformes,Calcariidae (Longspurs and Snow Buntings),Snow Bunting,snobun,wren,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,commonduck,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,coot,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,duck,45,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,geese,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,grebe,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,gull,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,jay,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,mixedduck,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,pigeon,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,seagul,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,seagull,7,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,southernyellowbilledduck,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,swan,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,waterfowl,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,whiteduckhonkhonk,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,whiteneck,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Snow Goose,snogoo,wildduck,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,beaky,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,brownbird,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,browncardinal,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,brownforestfledgling,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,brownrobin,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,brownrumm,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,brownstripedbellybird,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,budgie,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,chickadee,2,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,citybird,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,commonfinch,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,easternwren,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,finch,13,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,hopper,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,hummingbird,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,kingfishbers,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,parakeet,2,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,phoebe,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,pigeon,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,quail,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,roadrunner,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,robin,4,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,skylark,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,songbird,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,speckledfinch,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,spottedswallow,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,streakedflyer,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,stripedbird,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,stripedfinch,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,swollow,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,titmouse,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,woodbird,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,wookpecker,1,
Passeriformes,Passerellidae (New World Sparrows),Song Sparrow,sonspa,wren,5,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,baldeagle,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,buzzard,4,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,californiacondor,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,eagle,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,hawk,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,noideaw,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,pheasant,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,raven,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,robin,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,turkey,1,
Cathartiformes,Cathartidae (New World Vultures),Turkey Vulture,turvul,turkeybuzzard,2,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,americanrobin,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,blackbelliedsully,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,canary,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,cardinal,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,chickadee,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,cornbird,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,doublewingedsparrow,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,doverelative,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,finch,7,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,flycatcher,2,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,flyer,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,forestflyer,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,golden,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,goldenwren,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,goldfinch,4,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,grackle,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,instagrambirb,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,killdeer,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,lark,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,lavabird,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,lovebird,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,mort,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,no,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orange,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orangebreastedfinch,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orangefinch,2,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orangelilybird,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orangesparrow,2,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orangespotted,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orangestripedsparrow,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orangetit,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orangewing,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,oriole,6,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,orioles,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,parakeet,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,pigeon,2,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,redstart,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,robin,6,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,rustedcanary,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,scaleybird,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,sparrow,8,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,starling,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,swallow,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,tit,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,warbler,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,wildpigeon,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,winterjay,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,woodpecker,2,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,wren,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,yellowbreastedfinch,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,yellowbreastedfledgling,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,yellowchestedrobin,1,
Passeriformes,Turdidae (Thrushes and Allies),Varied Thrush,varthr,yellowthroatwren,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,bigcannary,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,blen,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,brownbird,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,brownspeck,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,budgie,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,canary,2,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,dove,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,eagle,2,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,finch,3,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,flinker,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,goldfinch,2,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,goldsheareddsparrow,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,grosbeak,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,groundwoodpecker,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,grouse,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,hawk,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,hummingbird,2,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,kingbird,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,lark,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,mallard,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,meadowgrouse,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,mockingbird,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,morninglark,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,oxard,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,pigeon,1,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,raptor,2,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,roadrunner,3,
Passeriformes,Icteridae (Troupials and Allies),Western Meadowlark,wesmea,robin,1,
